image,C2 bottom left_x,C2 bottom left_y,C2 bottom right_x,C2 bottom right_y,C2 centroid_x,C2 centroid_y,C3 bottom left_x,C3 bottom left_y,C3 bottom right_x,C3 bottom right_y,C3 top left_x,C3 top left_y,C3 top right_x,C3 top right_y,C4 bottom left_x,C4 bottom left_y,C4 bottom right_x,C4 bottom right_y,C4 top left_x,C4 top left_y,C4 top right_x,C4 top right_y,C5 bottom left_x,C5 bottom left_y,C5 bottom right_x,C5 bottom right_y,C5 top left_x,C5 top left_y,C5 top right_x,C5 top right_y,C6 bottom left_x,C6 bottom left_y,C6 bottom right_x,C6 bottom right_y,C6 top left_x,C6 top left_y,C6 top right_x,C6 top right_y,C7 bottom left_x,C7 bottom left_y,C7 bottom right_x,C7 bottom right_y,C7 top left_x,C7 top left_y,C7 top right_x,C7 top right_y
3375139.png,220.10465116279067,238.06976744186048,265.45348837209303,230.51162790697677,246.72619047619048,198.21428571428572,227.08333333333334,297.61904761904765,274.1071428571429,285.7142857142857,226.1904761904762,256.25,268.75,244.9404761904762,238.98809523809524,359.5238095238095,282.73809523809524,346.42857142857144,233.0357142857143,315.7738095238095,278.86904761904765,305.0595238095238,245.5357142857143,416.6666666666667,296.1309523809524,402.3809523809524,243.15476190476193,377.3809523809524,287.79761904761904,361.6071428571429,258.0357142857143,472.61904761904765,304.4642857142857,459.5238095238095,252.08333333333334,430.95238095238096,296.42857142857144,421.1309523809524,277.0813953488372,536.9069767441861,320.6860465116279,520.046511627907,263.39285714285717,492.8571428571429,307.14285714285717,473.51190476190476
3376140.png,216.85294117647058,246.29411764705878,264.5,238.0588235294117,238.40109890109892,207.3186813186813,226.31318681318683,303.2893772893773,270.63553113553115,288.27106227106225,222.2838827838828,261.53113553113553,263.30952380952385,247.97802197802199,234.3717948717949,358.6007326007326,281.2582417582418,345.7802197802198,231.80769230769235,320.87179487179486,275.03113553113553,305.4871794871795,242.0641025641026,415.7435897435897,292.2472527472528,404.75457875457874,239.50000000000003,374.35164835164835,284.5549450549451,362.996336996337,243.16300366300368,467.3919413919414,291.8809523809524,463.3626373626374,244.62820512820517,426.7326007326007,293.71245421245425,420.5054945054945,243.91176470588235,533.3529411764705,294.5,528.0588235294117,243.52930402930406,484.6080586080586,294.0787545787546,475.08424908424905
3377140.png,209.76900584795322,231.9327485380117,257.72222222222223,222.57602339181287,233.83887043189367,191.61295681063126,213.8957816377171,292.24937965260546,259.8014888337469,277.3610421836228,209.18114143920593,251.30645161290323,252.85359801488832,234.68114143920596,226.55086848635236,354.03598014888337,271.46401985111663,338.1550868486353,219.85111662531017,309.8672456575683,262.28287841191064,294.48263027295286,234.24317617866004,407.3858560794045,284.3672456575682,396.4677419354839,233.4987593052109,366.19478908188586,274.93796526054587,352.5471464019851,240.44665012406946,465.9466501240695,288.0893300248139,455.27667493796525,237.46898263027293,422.0260545905707,284.86352357320095,411.3560794044665,250.70467836257308,534.2719298245614,299.24269005847947,517.3128654970761,242.92803970223324,480.58684863523575,289.33002481389576,466.939205955335
3378140.png,205.81395348837208,307.5116279069767,253.48837209302326,307.5116279069767,238.10060060060061,272.59909909909913,196.35885885885887,362.98948948948953,245.0075075075075,358.48498498498503,205.36786786786786,322.448948948949,249.2117117117117,319.7462462462463,209.27177177177177,425.15165165165166,254.61711711711712,408.33483483483485,202.66516516516518,385.8123123123124,244.4069069069069,370.49699699699704,223.98648648648648,478.9054054054054,266.3288288288288,463.28978978978984,215.8783783783784,443.46996996997,257.9204204204204,422.448948948949,239.0015015015015,535.3618618618619,282.545045045045,517.0435435435436,227.5900900900901,493.92042042042044,269.9324324324324,474.70120120120123,255.81395348837208,592.3953488372093,300.58139534883725,577.2790697674419,243.2057057057057,549.1756756756757,287.95045045045043,531.7582582582583
3379140.png,178.96242774566474,239.57514450867055,223.471098265896,245.93352601156073,211.04901960784315,210.7843137254902,167.25816993464053,295.7516339869281,212.3562091503268,302.2875816993464,178.69607843137254,255.88235294117646,219.87254901960785,258.16993464052285,158.10784313725492,354.9019607843137,208.76143790849673,356.8627450980392,166.6045751633987,317.32026143790847,206.47385620915034,313.0718954248366,156.80065359477126,410.78431372549016,207.45424836601308,407.516339869281,163.33660130718954,374.5098039215686,205.8202614379085,369.281045751634,158.76143790849673,468.62745098039215,213.33660130718954,460.4575163398693,162.3562091503268,429.4117647058823,205.16666666666669,422.87581699346407,176.6502890173411,534.9508670520231,222.31502890173414,523.3901734104046,159.41503267973857,495.42483660130716,210.72222222222223,474.83660130718954
3380140.png,157.53508771929825,181.30994152046782,211.33625730994152,184.8187134502924,198.45495495495496,150.12612612612614,152.2087087087087,241.41741741741743,202.05855855855856,237.81381381381382,156.7132132132132,202.6786786786787,205.96246246246247,194.57057057057057,156.11261261261262,302.3783783783784,200.85735735735736,296.07207207207205,151.30780780780782,265.44144144144144,198.15465465465465,252.22822822822823,164.82132132132134,365.74174174174175,211.96846846846847,351.32732732732734,156.41291291291293,325.5015015015015,195.15165165165166,308.984984984985,179.53603603603605,424.6006006006006,229.3858858858859,404.1801801801802,168.12462462462463,387.66366366366367,210.16666666666666,364.24024024024027,201.39473684210526,487.74269005847947,255.19590643274853,463.1812865497076,187.04354354354354,445.6216216216216,236.2927927927928,415.59159159159157
3381140.png,185.32080924855495,286.3959537572254,237.34393063583815,280.03757225433526,218.23856209150327,245.4248366013072,183.27124183006538,353.26797385620915,234.2516339869281,347.7124183006536,187.19281045751634,304.5751633986928,236.2124183006536,298.03921568627453,187.8464052287582,424.1830065359477,237.51960784313727,408.8235294117647,182.94444444444446,376.1437908496732,233.9248366013072,361.7647058823529,190.78758169934642,483.98692810457516,247.32352941176472,472.54901960784315,189.80718954248366,445.7516339869281,241.1143790849673,429.4117647058823,200.26470588235296,551.3071895424837,255.8202614379085,538.562091503268,198.30392156862746,506.5359477124183,249.93790849673204,492.48366013071893,217.11271676300578,622.2341040462428,272.6040462427746,603.1589595375723,207.45424836601308,574.1830065359477,257.45424836601313,553.59477124183
3382140.png,321.70175438596493,301.60818713450294,363.2222222222223,285.8187134502924,343.98013245033115,259.6026490066225,329.74172185430467,363.9072847682119,379.07947019867555,346.6887417218543,327.09271523178813,314.2384105960265,371.1324503311259,300.33112582781456,336.6953642384106,418.2119205298013,391.6622516556292,404.3046357615894,333.7152317880795,382.11920529801324,382.05960264900665,363.2450331125828,339.3443708609272,469.20529801324506,391.6622516556292,457.6158940397351,340.3377483443709,433.7748344370861,389.67549668874176,418.5430463576159,344.6423841059603,523.5099337748344,397.953642384106,512.5827814569536,342.65562913907286,485.43046357615896,392.9867549668874,473.1788079470199,353.280701754386,584.6491228070175,402.40350877192986,572.953216374269,346.29801324503313,540.7284768211921,397.29139072847687,525.8278145695364
3383140.png,225.01162790697674,271.04651162790697,269.19767441860466,267.5581395348837,253.13235294117646,235.98039215686273,226.41666666666666,330.5882352941176,268.8186274509804,321.7647058823529,222.49509803921566,291.12745098039215,262.9362745098039,280.8333333333333,238.42647058823528,395.2941176470588,283.52450980392155,370.0490196078431,226.90686274509804,353.1372549019608,271.7598039215686,335.0,268.328431372549,450.9313725490196,303.86764705882354,420.2941176470588,245.77941176470588,412.45098039215685,284.2598039215686,382.5490196078431,295.53431372549016,495.78431372549016,335.4852941176471,466.37254901960785,274.70098039215685,461.2254901960784,310.327731092437,436.3655462184874,324.4302325581395,553.0232558139535,370.83193277310926,519.5588235294117,306.12605042016804,511.15546218487395,346.4621848739496,483.42436974789916
3384140.png,185.35294117647058,277.9705882352941,232.41176470588235,267.9705882352941,211.2558139534884,232.812292358804,183.0166112956811,348.09468438538204,238.16611295681065,333.1445182724252,188.99667774086382,295.93521594684387,234.51162790697677,281.3172757475083,186.00664451827245,411.21760797342193,246.13953488372096,398.2607973421927,189.66112956810633,369.35714285714283,242.48504983388708,358.0614617940199,204.61129568106315,477.6627906976744,257.7674418604651,460.0548172757475,196.63787375415285,439.12458471760795,246.13953488372096,416.2009966777409,224.21262458471762,544.7724252491694,276.3720930232558,529.4900332225914,214.91029900332228,499.5897009966777,263.0830564784053,480.65282392026575,242.54545454545456,618.6487603305786,292.9586776859505,598.814049586777,228.53156146179404,568.360465116279,281.3554817275747,549.4235880398671
3385140.png,226.5739644970414,262.22781065088753,280.42011834319527,244.47633136094674,247.70445344129553,214.1275303643725,241.6315789473684,326.6781376518219,296.2874493927126,301.98178137651826,231.1052631578947,276.88056680161947,280.0931174089069,256.23279352226723,260.255060728745,389.43117408906886,314.1012145748988,363.5202429149798,249.72874493927125,344.087044534413,300.33603238866397,318.58097165991904,271.99595141700405,447.3259109311741,332.31983805668017,423.0344129554656,268.35222672064776,402.38663967611336,319.7692307692308,380.1194331983806,285.7611336032389,501.98178137651826,341.63157894736844,487.81174089068827,275.2348178137652,460.2813765182186,334.748987854251,441.65789473684214,299.35502958579883,571.6952662721894,352.01775147928987,556.9023668639054,290.21457489878543,518.9858299595141,346.89473684210526,504.41093117408906
3386140.png,182.37209302325584,260.99999999999994,225.97674418604652,255.7674418604651,209.59405940594058,221.02475247524754,178.90099009900987,323.0049504950495,224.69306930693068,311.3712871287129,180.38613861386136,276.9653465346535,220.48514851485146,271.2722772277228,182.36633663366334,385.13366336633663,231.12871287128712,366.5693069306931,179.64356435643563,342.5594059405941,222.96039603960395,327.7079207920792,197.96039603960395,439.09405940594064,243.99999999999997,419.04455445544556,186.8217821782178,405.1831683168317,228.4059405940594,381.66831683168317,213.55445544554453,496.51980198019805,262.31683168316835,474.73762376237624,203.15841584158414,461.3712871287129,244.4950495049505,434.63861386138615,237.60465116279067,561.0,282.3720930232558,535.4186046511628,221.7227722772277,513.5990099009902,265.53465346534654,492.5594059405941
3387140.png,192.1315789473684,274.6228070175439,231.8976608187135,280.47076023391816,222.65018315018318,249.8168498168498,174.66483516483518,328.20512820512823,216.05677655677658,332.23443223443223,186.38644688644692,286.8131868131868,227.77838827838832,293.7728937728938,162.5769230769231,384.98168498168496,209.46336996336998,387.91208791208794,168.43772893772896,348.71794871794873,217.1556776556777,348.35164835164835,153.05311355311358,446.15384615384613,198.84065934065936,442.12454212454213,158.91391941391944,406.2271062271062,202.50366300366304,404.76190476190476,150.489010989011,502.1978021978022,195.91025641025644,498.16849816849816,159.2802197802198,463.003663003663,200.30586080586085,458.6080586080586,150.61111111111111,561.7573099415206,196.80994152046785,554.7397660818714,151.58791208791212,520.5128205128206,194.81135531135533,513.5531135531136
3388140.png,232.4186046511628,253.02325581395354,273.1162790697675,249.53488372093028,266.91434262948206,214.3326693227092,223.88645418326695,310.74701195219126,266.5159362549801,309.5517928286853,233.44820717131475,265.3286852589642,274.4840637450199,266.12549800796813,214.72310756972112,368.1175298804781,260.1414342629482,365.72709163346616,222.29282868525897,327.0816733067729,265.3207171314741,326.284860557769,205.16135458167332,426.68326693227095,256.5557768924303,419.91035856573706,212.73107569721117,389.2330677290837,257.75099601593627,380.86653386454185,212.33266932270917,490.02988047808765,260.5398406374502,472.5,208.34860557768926,447.00199203187253,251.77490039840637,435.84661354581675,237.6511627906977,555.3488372093024,279.01063829787233,529.9468085106382,220.699203187251,507.9581673306773,266.11752988047806,490.4282868525897
3389140.png,248.71637426900583,294.0058479532164,289.65204678362574,279.97076023391816,270.43795620437953,250.36496350364962,256.56934306569343,351.09489051094886,305.4744525547445,339.41605839416053,251.45985401459853,307.6642335766423,297.0802919708029,291.24087591240874,266.42335766423355,410.21897810218974,315.69343065693425,397.81021897810217,260.21897810218974,370.43795620437953,309.4890510948905,354.7445255474452,268.6131386861314,467.51824817518246,325.54744525547443,459.4890510948905,272.26277372262774,427.7372262773722,320.80291970802915,414.2335766423357,275.1824817518248,529.1970802919708,329.5620437956204,519.3430656934306,275.91240875912405,486.49635036496346,327.73722627737226,475.54744525547443,287.83870967741933,593.5483870967741,335.4193548387097,576.6129032258065,279.1970802919708,547.4452554744526,329.1970802919708,529.92700729927
3390140.png,136.37572254335262,193.83236994219655,177.99421965317921,193.83236994219655,165.8753709198813,161.3560830860534,128.18991097922847,252.45400593471808,172.10682492581603,252.45400593471808,135.01483679525222,207.646884272997,178.04154302670622,210.3175074183976,121.95845697329376,312.6913946587537,166.1721068249258,307.64688427299706,126.40949554896142,268.47774480712167,168.5459940652819,266.6973293768546,131.45400593471808,376.48961424332344,177.4480712166172,357.4985163204748,122.84866468842729,336.43026706231456,165.28189910979228,318.0326409495549,150.14836795252225,437.32047477744806,198.51632047477744,418.62611275964395,137.0919881305638,399.3382789317507,181.00890207715133,374.1157270029674,183.77456647398841,503.08092485549133,225.393063583815,474.757225433526,158.75370919881306,454.82789317507417,203.85756676557864,426.9347181008902
3391140.png,248.9186046511628,273.20930232558135,292.52325581395354,262.1627906976744,274.77372262773724,233.90145985401463,244.1167883211679,338.28102189781026,298.4963503649635,324.0474452554745,246.67153284671534,291.20072992700733,292.6569343065694,279.8868613138686,251.41605839416061,401.4197080291971,301.78102189781026,383.536496350365,248.49635036496352,357.6240875912409,295.57664233576645,341.56569343065695,265.28467153284674,459.4489051094891,310.5401459854015,439.7408759124088,253.60583941605842,415.65328467153284,299.9562043795621,396.67518248175185,283.5328467153285,520.0328467153284,326.9635036496351,494.485401459854,270.029197080292,475.14233576642334,309.4452554744526,452.514598540146,318.6860465116279,578.4418604651163,360.546511627907,548.7906976744187,291.9270072992701,532.4416058394161,334.99270072992704,505.7992700729927
3392140.png,198.75581395348837,195.046511627907,245.8488372093023,185.74418604651163,225.90613718411552,155.5956678700361,201.71841155234657,258.12274368231044,253.34296028880865,244.4043321299639,199.5523465703971,210.4693140794224,247.92779783393502,202.16606498194946,207.1335740072202,320.9386281588448,265.9783393501805,307.942238267148,207.85559566787003,271.1191335740072,256.9530685920578,259.5667870036101,211.82671480144404,372.9241877256318,273.1985559566787,368.9530685920578,213.27075812274367,335.37906137184115,267.42238267148014,320.21660649819495,212.54873646209387,433.9350180505415,273.55956678700363,429.9638989169675,217.6028880866426,390.6137184115523,272.4765342960289,385.55956678700363,233.0581395348837,508.4186046511628,285.9651162790697,491.55813953488376,220.49097472924188,454.51263537906135,275.72563176895306,442.96028880866425
3393140.png,231.37209302325584,268.72093023255815,277.30232558139534,262.90697674418607,261.311475409836,233.44262295081964,229.50819672131146,324.9180327868852,278.3606557377049,318.03278688524586,233.11475409836063,283.9344262295082,277.04918032786884,279.0163934426229,229.18032786885243,378.6885245901639,278.6885245901639,372.7868852459016,228.85245901639342,342.9508196721311,277.37704918032784,334.0983606557377,232.78688524590163,431.80327868852453,277.70491803278685,425.2459016393442,230.8196721311475,398.03278688524586,277.37704918032784,385.90163934426226,237.04918032786884,493.4426229508196,283.27868852459017,476.06557377049177,233.77049180327867,450.4918032786885,279.67213114754094,440.655737704918,256.37209302325584,555.9302325581396,304.69354838709677,532.983870967742,244.26229508196718,508.52459016393436,289.50819672131144,490.8196721311475
3394140.png,240.33720930232556,252.86046511627904,288.593023255814,238.32558139534882,264.5839416058394,202.514598540146,247.7956204379562,320.3978102189781,301.44525547445255,303.2445255474453,246.33576642335765,265.6532846715329,290.86131386861314,251.78467153284674,261.29927007299267,384.6313868613139,312.3941605839416,365.2883211678832,252.90510948905109,335.36131386861314,303.2700729927007,321.85766423357666,272.24817518248176,448.1350364963504,331.3722627737226,429.521897810219,267.5036496350365,401.4197080291971,316.40875912408757,385.36131386861314,289.0364963503649,514.9233576642335,347.43065693430657,498.1350364963504,282.1021897810219,468.2080291970803,338.6715328467153,451.78467153284674,310.6860465116279,587.1627906976744,368.6,569.5,297.0656934306569,535.7262773722628,353.6350364963503,517.478102189781
3395140.png,163.72222222222223,264.3508771929824,213.4298245614035,251.48538011695905,189.7810218978102,217.43065693430654,163.86861313868613,322.54014598540147,215.69343065693428,311.5912408759124,163.86861313868613,278.7445255474453,212.77372262773721,270.35036496350364,172.62773722627736,383.1240875912409,225.1824817518248,369.62043795620434,170.43795620437956,341.8832116788321,216.05839416058393,330.93430656934305,181.3868613138686,434.94890510948903,234.3065693430657,427.2846715328467,181.75182481751824,400.2773722627737,227.3722627737226,388.5985401459854,188.6861313868613,494.0729927007299,246.35036496350364,486.40875912408757,185.03649635036496,457.2116788321168,238.6861313868613,446.992700729927,202.9035087719298,567.2748538011696,256.7046783625731,553.2397660818713,192.33576642335765,517.0656934306569,247.81021897810217,504.6569343065693
3396140.png,290.9795321637427,206.8713450292398,340.6871345029239,198.6842105263158,323.50993377483445,166.88741721854305,290.3973509933775,278.1456953642384,341.72185430463577,265.5629139072848,293.046357615894,225.16556291390728,341.0596026490066,218.21192052980132,295.36423841059604,341.3907284768212,349.00662251655626,331.12582781456956,293.7086092715232,296.6887417218543,345.0331125827814,284.10596026490066,299.00662251655626,402.317880794702,355.29801324503313,396.6887417218543,301.65562913907286,360.92715231788077,351.65562913907286,348.34437086092714,303.3112582781457,471.52317880794703,355.29801324503313,465.89403973509934,300.6622516556291,425.82781456953643,355.29801324503313,416.2251655629139,312.0321637426901,550.1461988304093,367.58771929824564,533.187134502924,304.9668874172185,494.03973509933775,357.6158940397351,481.12582781456956
3397140.png,235.18604651162792,238.56976744186048,276.4651162790697,224.03488372093025,253.79761904761904,197.297619047619,245.16666666666666,294.6190476190476,285.34523809523813,280.63095238095235,238.5,252.0,279.09523809523813,239.55952380952377,252.60714285714286,352.9523809523809,297.84523809523813,338.3690476190476,246.95238095238096,313.96428571428567,287.42857142857144,294.6190476190476,263.61904761904765,405.3333333333333,309.45238095238096,394.6190476190476,261.23809523809524,368.4285714285714,296.6547619047619,351.7619047619047,270.7619047619048,469.6190476190476,319.86904761904765,454.44047619047615,267.1904761904762,423.7857142857143,309.1547619047619,409.79761904761904,291.00000000000006,533.9186046511628,340.41860465116275,514.732558139535,278.5,487.7738095238095,326.5,469.59999999999997
3398140.png,150.83720930232556,238.98837209302323,200.25581395348837,226.77906976744185,177.36885245901638,194.75409836065572,155.4016393442623,304.2622950819672,207.86065573770492,292.4590163934426,157.04098360655738,255.73770491803276,201.16666666666666,243.83333333333331,168.18852459016392,371.8032786885246,219.00819672131146,358.6885245901639,161.30327868852459,327.54098360655735,207.86065573770492,308.5245901639344,175.7295081967213,433.4426229508196,227.86065573770492,422.9508196721311,173.10655737704917,392.4590163934426,220.31967213114754,374.7540983606557,181.6311475409836,494.4262295081967,240.31967213114754,484.5901639344262,178.02459016393442,454.4262295081967,231.7950819672131,439.34426229508193,194.4418604651163,566.3139534883721,252.0,548.0,187.86065573770492,516.3934426229508,244.58196721311475,498.68852459016387
3399140.png,63.58959537572255,198.53468208092488,103.47398843930634,191.59826589595377,88.88888888888889,161.43790849673204,64.70588235294117,256.5359477124183,105.88235294117646,247.71241830065358,66.33986928104575,214.37908496732027,102.61437908496733,207.51633986928104,65.68627450980392,313.39869281045753,111.76470588235294,302.2875816993464,72.87581699346406,272.22222222222223,107.18954248366013,262.09150326797385,71.56862745098039,365.0326797385621,121.24183006535948,353.921568627451,74.50980392156863,331.69934640522877,111.43790849673202,315.0326797385621,81.69934640522875,425.4901960784314,130.39215686274508,410.4575163398693,76.47058823529412,385.6209150326797,120.26143790849673,367.9738562091503,98.27167630057804,487.55202312138726,145.09248554913293,471.3670520231214,87.25490196078431,441.1764705882353,134.31372549019608,423.52941176470586
3400140.png,75.48850574712642,237.6781609195402,122.61494252873561,227.3333333333333,102.14028776978418,194.17985611510795,86.31294964028777,312.8848920863309,133.07553956834533,290.58273381294964,76.60071942446044,266.841726618705,119.76618705035972,243.46043165467628,109.33453237410072,383.3884892086331,156.4568345323741,349.9352517985611,92.42805755395683,336.62589928057554,133.07553956834533,309.28776978417267,131.2769784172662,439.863309352518,184.51438848920864,404.9712230215827,116.88848920863309,400.294964028777,157.17625899280577,366.841726618705,162.57194244604318,495.61870503597123,216.8884892086331,464.68345323741005,141.34892086330936,452.81294964028774,188.83093525179856,420.7985611510791,185.2586206896552,562.3908045977012,239.85632183908044,537.1034482758621,169.04676258992808,513.2446043165468,221.9244604316547,483.0287769784172
3401140.png,218.61271676300575,252.79190751445088,266.5895953757225,247.58959537572258,249.9673202614379,217.5686274509804,211.078431372549,310.3790849673203,260.0980392156863,305.1503267973856,219.57516339869278,263.9738562091503,263.6928104575164,262.9934640522876,207.156862745098,366.91503267973854,258.4640522875817,361.0326797385621,215.6535947712418,326.718954248366,259.44444444444446,319.85620915032683,204.5424836601307,420.1830065359477,261.4052287581699,415.6078431372549,215.6535947712418,383.58169934640523,258.7908496732026,376.0653594771242,203.56209150326796,472.79738562091507,257.483660130719,470.83660130718954,206.5032679738562,436.8496732026144,257.483660130719,430.640522875817,206.47398843930634,536.606936416185,256.7630057803468,529.0924855491329,204.21568627450978,490.11764705882354,258.1372549019608,485.21568627450984
3402140.png,209.82558139534882,262.90697674418607,253.43023255813955,253.02325581395354,233.89891696750902,221.95848375451266,221.26353790613717,326.2906137184115,270.36101083032486,311.85018050541515,213.32129963898916,278.99819494584835,255.92057761732852,266.3628158844765,230.64981949458485,387.3014440433213,281.5523465703971,370.6949458483754,220.90252707581226,344.70216606498195,267.4729241877256,329.17870036101084,232.8158844765343,439.2870036101083,289.1335740072202,429.53971119133575,232.4548736462094,404.26895306859205,281.1913357400722,387.3014440433213,242.20216606498195,496.68772563176896,299.24187725631765,480.80324909747293,236.06498194945848,454.8104693140794,288.4115523465704,443.9801444043321,256.33720930232556,557.6744186046512,303.6,538.9,246.89530685920576,510.4061371841155,294.1877256317689,497.04873646209387
3403140.png,187.42857142857142,283.2857142857143,233.14285714285714,271.85714285714283,211.34751773049646,240.75886524822698,190.42553191489364,341.82269503546104,236.17021276595747,329.4113475177305,189.7163120567376,297.49645390070924,231.20567375886526,288.9858156028369,189.36170212765958,397.14184397163126,240.07092198581563,388.2765957446809,191.48936170212767,358.8439716312057,234.04255319148936,347.14184397163126,186.17021276595744,454.58865248226954,240.78014184397165,448.91489361702133,191.84397163120568,416.645390070922,236.17021276595747,406.3617021276596,190.42553191489364,509.90780141843976,238.29787234042556,499.2695035460993,184.7517730496454,471.96453900709224,236.8794326241135,461.68085106382983,198.2857142857143,577.0,248.57142857142858,560.4285714285714,191.13475177304966,528.3475177304965,238.65248226950357,513.4539007092199
3404140.png,198.13953488372093,267.0581395348837,242.90697674418604,257.1744186046512,219.82851985559566,225.61010830324912,196.36281588447653,330.66425992779784,252.68050541516246,322.0,198.88989169675088,281.20577617328524,244.0162454873646,269.65342960288814,198.88989169675088,395.2851985559567,255.56859205776172,380.84476534296033,198.528880866426,350.15884476534296,251.5974729241877,336.80144404332134,207.1931407942238,454.8519855595668,260.98375451263536,438.9675090252708,206.1101083032491,416.9458483754513,256.65162454873644,397.4512635379062,223.07761732851984,517.3068592057762,275.78519855595664,497.4512635379062,214.77436823104694,476.5126353790614,267.8429602888086,457.7400722021661,245.81395348837205,580.4302325581396,291.1627906976744,561.8255813953489,230.65884476534296,535.3574007220217,283.0054151624548,512.9747292418772
3405140.png,151.03488372093022,229.76744186046517,185.9186046511628,228.60465116279073,173.64620938628158,195.24368231046932,149.45848375451263,286.21841155234654,190.25270758122744,278.63718411552344,153.06859205776172,241.45306859205778,188.4476534296029,237.12093862815885,146.20938628158845,339.2870036101083,193.50180505415162,336.0379061371841,152.34657039711192,302.8249097472924,189.89169675090253,291.9945848375451,147.65342960288808,395.9657039711191,196.028880866426,394.52166064981947,154.15162454873646,360.22563176895306,194.94584837545125,352.64440433212997,146.93140794223828,454.8104693140794,194.94584837545125,447.5902527075812,151.6245487364621,414.7382671480144,192.77978339350182,404.62996389891697,153.9418604651163,519.8837209302326,205.8,505.29999999999995,152.70758122743683,473.58303249097474,197.47292418772562,464.557761732852
3406140.png,255.33720930232556,231.01162790697677,299.52325581395354,211.24418604651163,272.4590163934426,187.54098360655735,269.18032786885243,282.6229508196721,318.6885245901639,265.24590163934425,262.9508196721311,239.99999999999997,306.22950819672127,223.60655737704917,277.04918032786884,337.04918032786884,333.1147540983606,320.0,271.8032786885246,294.4262295081967,325.24590163934425,285.24590163934425,282.6229508196721,390.16393442622945,340.327868852459,385.90163934426226,285.57377049180326,351.8032786885246,335.73770491803276,341.311475409836,280.655737704918,446.22950819672127,336.72131147540983,444.9180327868852,284.91803278688525,406.22950819672127,340.327868852459,403.9344262295082,283.24418604651163,512.4069767441861,341.3837209302325,507.75581395348837,279.67213114754094,469.83606557377044,335.40983606557376,459.67213114754094
3407140.png,206.7398843930636,204.31502890173414,247.20231213872833,193.33236994219655,227.77777777777777,168.30065359477123,206.20915032679738,256.2091503267974,249.34640522875816,250.6535947712418,206.8627450980392,217.3202614379085,246.40522875816993,210.13071895424835,207.84313725490196,310.78431372549016,250.6535947712418,304.9019607843137,204.90196078431373,271.5686274509804,249.01960784313724,266.99346405228755,210.7843137254902,364.37908496732024,253.92156862745097,355.2287581699346,210.45751633986927,326.4705882352941,248.69281045751634,317.9738562091503,219.9346405228758,418.30065359477123,262.7450980392157,402.94117647058823,211.43790849673204,378.75816993464053,253.92156862745097,366.99346405228755,235.64161849710982,470.78901734104045,276.8739495798319,449.49159663865544,222.87581699346404,434.640522875817,263.72549019607845,415.6862745098039
3408140.png,154.6374269005848,253.5701754385965,200.83625730994154,246.55263157894737,176.1904761904762,216.4835164835165,169.5970695970696,313.5531135531136,215.018315018315,302.1978021978022,162.27106227106228,269.96336996337,205.86080586080587,258.24175824175825,178.3882783882784,371.42857142857144,224.9084249084249,363.003663003663,173.99267399267399,328.93772893772893,218.6813186813187,318.31501831501834,185.34798534798534,430.4029304029304,230.76923076923077,427.83882783882785,184.6153846153846,390.1098901098901,226.37362637362637,382.05128205128204,182.05128205128204,490.1098901098901,232.23443223443223,488.64468864468864,183.88278388278388,446.15384615384613,231.13553113553112,443.2234432234432,184.46198830409358,562.3421052631579,238.28455284552845,551.109756097561,182.78388278388277,510.2564102564103,233.6996336996337,503.2967032967033
3409140.png,179.9411764705882,232.08823529411762,226.99999999999997,223.26470588235293,205.42168674698794,197.88554216867468,180.12048192771084,290.355421686747,228.9156626506024,276.19879518072287,180.12048192771084,248.789156626506,225.6024096385542,240.05421686746985,189.7590361445783,349.6927710843373,233.433734939759,330.7168674698795,181.02409638554215,310.83734939759034,227.71084337349396,291.5602409638554,199.69879518072287,402.4036144578313,251.50602409638552,383.7289156626506,193.97590361445782,361.1385542168674,234.93975903614455,346.68072289156623,207.2289156626506,455.11445783132524,261.14457831325296,437.9457831325301,204.8192771084337,415.65662650602405,253.01204819277106,399.9939759036144,228.17647058823528,521.5,274.1739130434783,497.36956521739125,214.15662650602408,470.47590361445776,262.0481927710843,455.41566265060237
3410140.png,249.35087719298247,241.95906432748538,298.4736842105263,241.37426900584796,283.44370860927154,208.27814569536423,241.05960264900662,294.70198675496687,289.4039735099338,297.682119205298,251.98675496688742,255.6291390728477,296.6887417218543,255.96026490066225,234.10596026490066,353.6423841059603,283.7748344370861,353.6423841059603,242.71523178807948,314.2384105960265,287.4172185430464,315.2317880794702,233.11258278145695,419.5364238410596,285.43046357615896,414.56953642384104,235.76158940397352,376.158940397351,286.0927152317881,371.8543046357616,232.7814569536424,483.44370860927154,290.72847682119203,476.8211920529801,234.43708609271522,436.42384105960264,283.112582781457,427.81456953642385,245.25730994152048,551.9005847953216,296.90322580645164,537.0967741935484,236.09271523178808,501.9867549668874,288.7417218543046,488.41059602649005
